Bug_id,Timestamp,Summary
536183,2010-07-13 14:16:06,"Docs claim bug lifecycle is ""hard-coded"" despite that's no longer true"
536190,2009-12-21 07:59:10,Migration from 3.0.4 to 3.4.4: Problem with user member of many groups (more than 500)
536364,2009-12-22 05:04:41,wrtw
536553,2009-12-23 06:20:11,Change case of default status and workflow names from UPPERCASE to InitialCaps
536583,2009-12-23 10:11:57,"""Features"" underlines on mouseover"
536589,2009-12-23 10:40:54,No ability to manually set language
537083,2009-12-29 03:58:04,The attachment table is too narrow by default
537111,2009-12-29 08:29:08,"help link is broken, excludes locale.."
537295,2009-12-30 10:25:51,Patch to fix t/008filter.t error for template/en/default/reports/duplicates.rdf.tmpl
537328,2009-12-30 14:54:08,Clicking 'reply' shouldn't add anything to my history
537746,2010-01-04 09:32:44,Search Criteria Headers on Buglist Duplicate Unnecessarily
537758,2010-01-04 10:04:24,"Failed to bind to the LDAP server. The error message was: No password, did you mean noauth or anonymous ?"
537765,2010-01-04 10:17:51,TEST
537766,2010-01-04 10:43:03,Add contrib/console.pl
537788,2010-01-04 12:00:29,Attachment not working without description
537789,2010-01-04 12:16:35,The 'Add users to my watch list (comma separated list)' text is linkified but is not a link
537834,2010-01-04 14:55:58,Buglist results using atom ctype do not display users with empty real names
537846,2010-01-04 16:12:27,"Disable the ""Reset"" checkbox for the maintainer parameter"
537887,2010-01-05 00:17:33,The flag setter should be able to unset a flag even if not in the request group
538039,2010-01-05 14:44:55,Typo when deleting a custom field value
538088,2010-01-05 19:36:27,timezone NST considered illegal
538134,2010-01-06 02:49:57,"""File a new bug"" link not on buglist results even though bugs are all from one product"
538211,2010-02-07 13:06:09,Value-controlled fields do not behave correctly with bookmarkable templates on enter_bug.cgi
538337,2010-01-07 06:31:40,recode.pl deletes rows of version table when upgrading from 2.16.4
538428,2010-01-07 10:11:29,bugzilla.dtd is not valid
538449,2010-01-07 11:49:23,Allow specifying a default version for new bugs
538551,2010-01-08 01:18:53,Bugzilla
538705,2010-01-08 15:58:40,Bugzilla->dbh will become invalid in long jobqueue.pl runs
538871,2010-01-10 09:05:23,"Comment line wrapping breaks autolinkification of internal links (e.g. bug xxxx, comment yy)"
538936,2010-01-11 01:32:46,After migration from 3.0.2 to 3.4.4 in a query list there' s a lots of missing value for Hw (Plt) field.
539018,2010-01-11 09:33:11,cannot change my account password
539059,2010-01-11 11:52:17,Bugzilla history shows the old name for renamed flags
539081,2010-01-11 12:53:49,Integrate bug history into the bug's display page
539212,2010-01-12 06:44:09,Simple search broken when searching for open or closed bugs only
539229,2010-01-12 07:15:38,Editing a search with resolution '---' does not remember that resolution
539667,2010-01-14 02:41:31,crash if I close the mail window while checking for new POP mail
540027,2010-01-15 11:45:24,Show_bug and search results result in blank page after upgrading to 3.4.4
540391,2010-01-18 00:56:26,bug
540570,2010-01-19 02:47:39,"Results confined of last searched bugs while editing search after clicking on ""showing last searched results"""
540685,2010-01-19 11:33:01,No way to reassign user who's email has been deleted locally
540811,2010-01-20 03:01:14,Mails sent by bugzilla are truncated (last line is missing)
541383,2010-01-22 06:18:56,Search Information at top of search results is wrong when using Advanced Searching Using Boolean Charts
541414,2010-01-22 07:50:31,"Bad french translation ""Totauxs"""
541427,2010-01-22 08:45:40,Blank page when trying to edit product group access control
541553,2010-01-22 15:13:44,[Oracle] During upgrade: ORA-04098: trigger 'BUGS_TIP.PRODUCTS_MILESTONEURL' is invalid and failed re-validation
542208,2010-01-26 04:53:26,Error im ChangeCol.cgi
542328,2010-01-26 23:05:40,extensions/create.pl does not give the lib/Util.pm module a correct package name
542464,2010-02-09 06:32:55,Dependency graphs cannot be displayed when bug summaries contain UTF8 characters
542532,2010-01-27 07:58:08,checksetup.pl does not use webservergroup when supplied in a script if it is an empty string
542671,2010-01-27 15:06:08,attachment.cgi error on Windows server when temp folder is not c:\temp
542790,2010-01-28 08:08:33,incorrect display of UTF-8 french charater
542931,2010-01-28 17:16:30,Bug in SOAP::Lite prevents WebService:XMLRPC logins from persisting
542973,2010-01-28 23:46:27,Version column in search result truncates data
543102,2010-01-29 12:46:06,column isactive in table for customfields - not used?
543342,2010-01-31 09:07:15,Release Notes for Bugzilla 3.4.5
543343,2010-01-31 09:07:33,Release Notes for Bugzilla 3.2.6
543346,2010-01-31 09:48:45,Release Notes for Bugzilla 3.0.11
543459,2010-02-01 06:53:15,The new duplicates.cgi is somewhat slow on large databases
543500,2010-02-02 08:42:19,Cannot add/edit components anymore (regression in user matching)
543728,2010-02-02 05:23:18,"logging in with bugzìlla@gemal.dk produces ""There is already an account with the login name bugzìlla@gemal.dk."""
543986,2010-02-03 05:59:31,"False positive in 012throwables.t, 'object_does_not_exist' is still in use"
543987,2010-02-03 06:03:59,bzr to CVS replication broken since we branched
544008,2010-02-03 07:54:05,"'Base class package ""Bugzilla::Field::ChoiceInterface"" is empty' thrown when running checksetup.pl"
544083,2010-02-03 11:46:07,Add boxes to the 3.6 branch in Tinderbox
544084,2010-02-03 11:47:08,Add the 3.6 branch to the changelog page
544114,2010-02-03 13:52:06,Passwords are required to be under 16 characters
544296,2010-02-04 10:20:45,Bad title displayed when viewing the duplicates table (simple format)
544434,2010-02-05 03:50:09,describecomponents.cgi only lists enterable products
544506,2010-02-05 08:56:59,Bugzilla->input_params is undefined when calling Bugzilla.version and other methods taking no argument
544615,2010-02-05 15:58:59,Bug.legal_values triggers an insecure dependency in Bugzilla::Field::get_legal_field_values()
544662,2010-02-06 06:26:13,Windows / Internet Explorer loses data when cc doesn' t match
544751,2010-02-07 05:34:28,"question marks, plus and minus signs are not visible in UI to attachments; menus are too narrow"
544798,2010-02-07 14:33:06,"Using edit-multiple causes ""To reassign a bug, you must provide an address for the new assignee. """
544899,2010-02-08 08:47:22,Clipping glitch in Assassin's creed II.
544990,2010-02-08 13:17:20,Allow directory names in page.cgi ids
545029,2010-02-08 15:05:03,"When deleting a group, no warning is thrown about group inheritance"
545253,2010-02-09 14:50:38,Do not display flags as editable when you cannot edit attachment attributes
545260,2010-02-09 15:26:18,Template hook per-language hook cache is wrong
545277,2010-02-09 16:42:30,"Closed bugs are always FIXED, in the <select> in the UI"
545488,2010-02-10 11:34:43,Using astral plane code points in a bug report fails
545610,2012-03-06 12:12:01,"Correctly parse CGI parameters, especially when using mod_perl"
545667,2010-02-11 07:47:42,Recent patch from bug 515568 breaks webservice code in extensions
545695,2010-02-11 09:35:36,show_bug.cgi: Use of uninitialized value
545762,2010-02-11 14:06:55,cannot run tests when using PERL5LIB (e.g. when using local::lib)
545978,2010-02-12 18:59:25,A '<th>' tag ends with '</td>' in template/en/default/bug/edit.html.tmpl between lines 438-442.
546019,2010-02-13 08:20:55,It is difficult to figure out how to add myself to a bug's CC list
546338,2010-02-15 12:42:48,"Unclosed <a name> in ""Importance"" header of fields.html"
546353,2010-02-15 15:13:20,Fix validity of HTML output by dependency trees
546507,2010-02-16 13:10:27,Ensure monospace font is used for textareas
546719,2010-02-17 11:14:33,"When reopening a Resolved Duplicated bug in IE, JS error stops the correct page behavior"
546763,2010-02-17 13:23:20,Extra spaces when copying bug header
546821,2010-02-17 16:23:51,Returning to 'show last search results' from buglist from bug changes 'edit search' url
546867,2010-02-17 20:36:32,email_in.pl now throws a cryptic error when you send an invalid email
546871,2010-02-17 21:00:13,checksetup.pl throws a warning about bugzilla-update.xml if you aren't root
547126,2010-02-18 21:55:09,JSON-RPC WebService should return errors identically numerically coded as XML-RPC WebService
547428,2010-02-20 06:47:45,SQL error when deleting a product and its related series when it has none
547465,2010-03-01 14:51:02,Release Bugzilla 3.6rc1 and 3.4.6
547466,2010-02-20 11:38:14,Release Notes for Bugzilla 3.6rc1
547512,2010-02-21 18:47:23,"Update ""Get your Bugzilla T-shirt!"" link on bugzilla.org"
547550,2010-02-21 05:17:23,error when editing groups
547601,2010-02-21 13:40:17,The JSON-RPC interface doesn't return UTF8 data correctly
547638,2010-02-21 18:40:26,Bugzilla::Install::Requirements should use &Win32::BuildNumber
547748,2010-08-01 13:58:01,Wrong parsing of email_in emails if some @field has no data
547852,2010-02-22 14:32:29,Sometimes the JSON-RPC interface returns version 1.1 errors to version 1.0 clients
547863,2010-02-22 15:05:41,Stop supporting upgrades from 2.8
548220,2010-02-23 23:55:34,"On calling ""Bug.Create"" from Delphi I get Error ""Login required""."
548234,2010-02-24 01:35:42,bvn
548313,2010-02-24 07:51:00,Failure to sort bugs by 'Pri' field in a 'buglist.cgi' screen
548443,2010-02-24 14:39:28,"DBD::mysql exists, but not seen by checksetup.pl"
548933,2010-02-27 04:10:38,"Clicking ""Mark as duplicate"" changes the resolution to FIXED"
548975,2010-02-26 14:12:25,Overly bold link on bugzilla bug report pages
549066,2010-02-27 01:10:22,Comment box on attachment details page is way too small
549177,2010-02-27 21:30:42,Typo in admin.cgi page header
549482,2010-03-01 15:08:28,Release Notes for Bugzilla 3.4.6
549588,2010-03-07 16:33:42,"Documentation incorrectly refers to localconfig for priorities, severities, platforms and operating systems"
549595,2010-03-02 03:37:21,Changing a Bug is sending to a Blank page
549671,2010-03-02 11:27:08,"The ""1.3. New Versions"" section is out-of-date"
549685,2010-03-02 11:03:07,Update the list of required and optional Perl modules
549814,2010-03-02 21:18:32,Internal error when using login fields in header/footer after visiting token.cgi URL
549865,2010-03-03 00:55:47,How to used email to add bug into bugzilla
549875,2010-03-03 02:06:34,Group visibility restriction as per product
550148,2010-03-04 15:23:13,Cannot quicksearch for multiple bug ids by separating them with a comma
550170,2010-03-04 03:38:20,In IE only - Missing arrow marks in the “change column” screen
550299,2011-12-03 09:42:23,User fields are left blank in buglists and whines when local user accounts are used (i.e. they have no @company.com suffix)
550502,2010-03-05 09:10:24,"If ssl is set to always, and both sslbase and urlbase are set to https://url/to/bugzilla bugzilla creates a redirect loop"
550618,2010-03-05 15:17:52,XML-RPC WebService returning wrong dateTime format
550747,2010-03-07 02:08:52,"Changes in ""Hardware"" and ""OS"" label is not reflecting on the ""Edit Bug"" screen"
550748,2010-03-07 02:26:30,Version list is not sorted properly in query screen
550749,2010-03-07 02:49:55,HTTPS connections to bugzilla.org or www.bugzilla.org fail (no connection or wrong certificate)
550765,2010-03-24 13:37:50,Unicode install_string strings aren't rendered properly in the web interface
550966,2010-03-08 10:43:23,'Deep recursion on subroutine' if there are compilation errors in the extension code.
551068,2010-03-08 15:53:55,Dropdown box not user readable after scrolling
551104,2010-03-08 19:20:43,People get asked about pg_config by install-module.pl when they aren't using Pg.
551119,2010-03-08 21:46:42,Single table output in bugzilla
551146,2010-03-09 02:21:45,Changing bugzilla email labels
551199,2010-03-09 08:46:13,"""datetime_format_inbound"" not found when calling Bug.search()"
551210,2010-03-09 09:41:50,Retargetted flags should be deleted if the flag setter has no privs to set the flag in the new product
551398,2010-03-09 22:41:03,Undef to trick_taint at Bugzilla/Util.pm line 62
551426,2010-03-10 02:02:34,percentage_complete missing in the xml output
551651,2010-03-11 00:02:14,$cgi->query_string is returning POST variables when it really shouldn't be
551977,2010-03-13 07:37:01,Custom fields are not displayed in buglists
552167,2010-03-13 03:51:08,show_bug.cgi loads flagtypes from the database for each attachment
552168,2010-03-13 02:16:09,Displaying bug comments loads users one at a time
552299,2010-03-14 09:01:49,Bugzilla does not handle IPv6 loopback address for localhost (::1)
552313,2010-03-14 10:11:53,usability enhance
552349,2010-03-14 16:40:11,A lot of errors are thrown when an Atom feed queries Bugzilla
552353,2010-03-14 16:48:34,HTTP_TRANSFER_ENCODING is undefined when using WebServices
552676,2010-03-16 07:25:34,"""Change several bugs at once"" mechanism doesn't work"
553255,2010-03-18 05:19:18,config.cgi should be using Bugzilla::Product::preload
